id;Label;
53161;Rob Campbell;
53169;Kayla Blake;
5317;Miyoko Shoji;
5318;Alexander Goodwin;
53182;JiÅina SteimarovÃ¡;
53187;Les Tremayne;
53190;Suzy Kendall;
532;Richard Egan;
53233;Christian Rub;
53259;Douglas McGrath;
53284;Morgan Paull;
53288;Forrester Harvey;
5329;Patrick O'Brien Demsey;
533;John Witherspoon;
53301;John Longden;
53308;Dick O'Neill;
53312;Huang Wenyong;
5332;Lou Hancock;
5333;Yvonne Owen;
53334;Evelyn Venable;
53343;Kojiro Kusanagi;
53347;Peter Jason;
53357;Aaron Schwartz;
53373;Tony Haygarth;
53377;Josh Evans;
53379;Duke York;
53381;Dudley Dickerson;
53387;Irma Raush;
53413;Da Brat;
53414;Barbra Streisand;
53426;Mos Def;
53446;Dorothy Cumming;
53448;Georges Wilson;
53470;Chris Drake;
53496;Peter Miles;
53521;Christopher Carley;
5354;Britani Bateman;
53550;Marjorie Weaver;
53557;Matt McGrath;
5362;Rockliffe Fellowes;
53624;Remak Ramsay;
53661;Dey Young;
53675;Bob Sweeney;
53679;Tab Thacker;
53689;Patricia Owens;
537;Jane Adams;
53745;Linda Bassett;
53748;Walter Kingsford;
5378;Ullrich Haupt;
5384;Frankie Sakai;
53873;Brian Levinson;
53879;Olek Krupa;
53891;Mix Master Mike;
53894;Tom Waits;
539;Steve James;
53905;Method Man;
53913;Paul McCartney;
53936;Brad Sullivan;
53938;Peter Miller;
53942;Brian Cummings;
53946;Ethel Griffies;
53978;Richard Eyer;
54;Robert Young;
54009;Simon Dormandy;
54011;Barry Coe;
54025;Carl Marotte;
54040;Mary Louise Weller;
54183;Marie Tifo;
54223;Dechen Thurman;
54247;Suzanne Flon;
5426;Zack Duhame;
5427;Katie Schlossberg;
54276;Mike Dopud;
5428;Judith Kahan;
54341;Hazel Brooks;
54345;Richard MÃ¼nch;
54355;Donald Hayne;
54378;Christopher Britton;
5439;Rosalind Hammond;
54396;Dennis Letts;
54398;Irene Browne;
544;James D'Arcy;
54424;Robert Greig;
54439;Joe Whyte;
54440;Alice Roberts;
54441;Maynard Eziashi;
54467;Ralph Truman;
54468;Michele Hicks;
545;Susan Miller;
54534;John Dierkes;
54541;Elliot Cowan;
54544;David Torrence;
54558;Barry MacKay;
54573;Ezio Greggio;
54583;Sihung Lung;
54591;Steven R. Barnett;
54592;Blaire Baron;
54593;Haley McLane;
54594;Greg Aronowitz;
54595;Ardwright Chamberlain;
54596;Marianne Robertson;
54597;Robert Jason Jackson;
54601;Muriel Goodspeed;
54602;Earl Askam;
54656;Judd Omen;
5467;Seth Jaffe;
54671;Brian Steele;
54672;Joel Polis;
5468;Robert Miranda;
54684;Rebel Penfold-Russell;
54689;Francis X. McCarthy;
5469;Elpida Carrillo;
54690;Adrian Ricard;
54691;Charlie Picerni;
54692;Jean Beaudine;
54693;John Easton Stuart;
54694;Ronald Spivey;
54695;Bob Hevelone;
54696;Dieter Curt;
54697;Phillip Kearns;
54698;Kent Deigaard;
54699;Eugene Brezany;
547;Brian O'Halloran;
54700;Brad Baird;
54720;Razaaq Adoti;
54729;Roland Culver;
54732;Rivka Neumann;
54738;Andrew Miller;
54752;Frank Dillane;
54756;Stacy Linn Ramsower;
54761;Antonia Bernath;
54769;Claud Allister;
54772;Hugh Burden;
54775;Isuzu Yamada;
54822;Roy Poole;
54848;Matthew Whittet;
54849;Jacek Koman;
54850;Kerry Walker;
54851;Deobia Oparei;
54861;Karin Viard;
54862;Queenie Leonard;
54865;Arthur Jasmine;
54881;Wolfgang Bodison;
54884;Richard Warwick;
54909;Chaney Kley;
54928;Ariane Ascaride;
54954;Westcott Clarke;
54959;Richard Liberty;
54963;Earl Schenck;
550;George Wallace;
55000;Rose Dione;
55010;Jarlath Conroy;
55018;Frederick Peters;
55024;Noah Danby;
55041;Sandy Maschmeyer;
55042;Angela Paton;
55043;Carol Bivins;
55044;Les Podewell;
55045;Rod Sell;
55046;Tom Milanovich;
55047;Lee R. Sellars;
55048;C.O. Erickson;
55049;Rodger Boyce;
55062;Phillip Joseph;
55063;Aharon IpalÃ©;
55067;Rob Knox;
55068;Ida Orloff;
55076;Madhan Bob;
55121;Olaf FÃ¸nss;
55127;Dewey Martin;
55177;Christopher John Fields;
55197;Tony Simotes;
55212;Jean;
55233;Frances Cuka;
55281;Jean-Pierre Darroussin;
55291;Joan Chandler;
55298;Laura Duke Condominas;
553;Hugh O'Conor;
55324;Claude Heater;
55333;George Pastell;
55343;David Ackert;
55370;Edward Woodall;
5538;Edmond Van DaÃ«le;
55381;Frederick Kerr;
55390;Marilou Berry;
55403;FranÃ§ois Cluzet;
55456;Sergio Fantoni;
55473;Lucy Gordon;
55476;Jeff Hoffman;
55494;Varvara Massalitinova;
5552;Beverley D'Angelo;
5553;Demetra Hampton;
55568;Cath;
55594;Jamie RenÃ©e Smith;
55596;Akihiko Hirata;
55606;Jessie Cave;
55643;Ade;
55676;Dominique Labourier;
55763;Tony Darrow;
55775;Arie Verveen;
559;Frances O'Connor;
55910;Tino Insana;
55911;Bernard-Pierre Donnadieu;
55947;Albert Sharpe;
55953;John Alexander;
55958;Katsumi Tezuka;
5596;McKee Anderson;
56014;Tsutomu Kitagawa;
56028;Brandon Crane;
56034;Shoichi Hirose;
56035;Hero Fiennes-Tiffin;
56117;John Kavanagh;
56141;Hiroshi Koizumi;
56168;Theo Lingen;
5617;Gigio Alberti;
5618;Paolo Rossi;
56187;Gaston Modot;
562;Stephen Elliott;
5620;Amanda Sandrelli;
56259;Jeff Cooper;
5626;Rene Bitorajac;
56262;Marc Cavell;
56269;Honorato Magaloni;
56270;Molly Wryn;
5628;J.W. Fails;
5629;Kathie Sileno;
56296;Bob Cunningham;
56297;Biff Elliot;
563;David Morse;
5630;Kent Lipham;
56338;Alexandra Stewart;
56357;Debra Feuer;
56406;Shamili;
56407;Jessica Campbell;
5658;Janis Wilson;
5659;Nathan Bexton;
568;Fred Newman;
5683;Vladimir Popov;
5684;Vasili Nikandrov;
5685;Layaschenko;
570;Nancy Allen;
57063;Federico D'Elia;
571;Haji;
57228;Paul Perri;
573;Larry Miller;
5740;Howard St. John;
5741;Ralf Wolter;
5742;Karl Lieffen;
57434;House Peters; Jr.
5777;Arif Herati;
5778;Zubaida Sahar;
579;John Franklin;
58;Edward F. Cline;
581;Branko ÄuriÄ;
58122;Kinna McInroe;
582;John Fraser;
5833;Carl Goetz;
5834;Alice Roberts;
585;Daniel J. Travanti;
5853;Hunter Carson;
58756;Wladimir Yordanoff;
58785;Francoise Berd;
58786;Maruska Stankova;
58787;Max Fleck;
58788;Michel Maillot;
5889;Paul Collins;
589;Raymond O'Connor;
5890;Tommy Luske;
5891;Roland Dupree;
5892;Lee Philips;
59099;Rochelle Davis;
59104;Harper Carter;
5911;Evelyn Venable;
59119;Ji-Tu Cumbuka;
59183;Gary Shail;
59200;Charles McGregor;
593;Wheeler &amp;
5937;Roger Kay;
594;Barbara Harris;
5941;Caroline Lawson;
59413;Ron Diamond;
5942;Dana Southern;
5943;Jennifer Blood;
595;Tom Atkins;
5950;Brady Bluhm;
59508;Dave Duffy;
59682;Ted Grossman;
59795;Taylor Nichols;
59828;Mark Walton;
5986;David Sullivan;
59885;Herbert Bunston;
59895;Harry Northup;
599;Bill Thompson;
60;Maureen O'Sullivan;
6012;Moishe Bar Am;
6013;Faraj Adnan Hassan Husein;
6014;Mahmoud Mazen Mahmoud Izhiman;
6015;Daniel Solan;
6016;Yarko Solan;
6028;"Jack ""Tiny"" Lipson";
6047;Frayne Rosanoff;
6048;Sean Whalen;
605;J. Edward Bromberg;
6057;Patricia Laffan;
606;Cathy O'Donnell;
607;Jay C. Flippen;
6074;Joan Prather;
6075;Rebekah Del Rio;
60829;Josef Bierbichler;
6083;Alfie Wise;
60875;Eriq Ebouaney;
60883;Lou Marcelle;
6096;Brody Smith;
60966;Colin Keith-Johnston;
6097;Silas_Weir_Mitchell_;
6098;Jillian Marie Hubert;
60980;Aldis Hodge;
60991;Helen Cecilia Burke;
60994;Lisa Burns;
60995;Louise Burns;
60999;Suzanne Neve;
61;Sabrina;
610;Ian Roberts;
61000;Paddy Stone;
61017;Kathy Troutt;
61058;Milton Reid;
61119;Angee Hughes;
61140;Roy Chiao;
61176;Samuel S. Hinds;
61180;Connie Wallace;
61181;William Baskin;
61182;Olive Sturgess;
61183;Aaron Saxon;
61198;Bedrich VrbskÃ½;
61199;Leopold Kramer;
61200;Jirina StepnickovÃ¡;
61201;Emil Jerman;
613;Kate Walsh;
61342;Aino Taube;
61349;Steven Paul;
61375;Yoichi Numata;
6138;Andrew Philpot;
61411;Frederick Lloyd;
61412;Michael Dear;
61413;Alex Trench;
615;David Burns;
61537;Ray Prewitt;
61538;Aleksandra ÅlÄska;
61582;Barnaby Metschurat;
61593;Tayva Patch;
616;Brad Johnson;
61645;Annette Charles;
61646;Kathy Walsh;
6168;Carl MÃ¶hner;
6171;Yoichi Numata;
61729;Charlotte Valandrey;
61762;Brenda Sykes;
61768;Ray Spruell;
61769;Duane Allen;
61825;Novella Nelson;
61847;Miki Komori;
61848;Kensuke Mano;
61849;Mika Mifune;
61850;Masanori Machida;
6188;Enid Bennett;
6189;Mark Blankfield;
6190;Matthew Porretta;
61942;Robert Bailey; Jr.
61972;Deirdre O'Connell;
62038;Olga Dickie;
62054;Kristine Howarth;
6211;Gabrielle Haker;
62145;Jo Ann Sayers;
62146;Truman Bradley;
62147;Priscilla Lane;
62175;Lou Perryman;
62187;Daniel Richter;
62206;Alastair Galbraith;
62289;Dick Wesson;
6229;Felicity Fanjoy;
6230;Derek Lamb;
62337;King Leonidas;
62366;Elizabeth James;
62367;William Wellman Jr.;
6241;Alan Baxter;
62431;Lisa Gastoni;
6246;Bill Strother;
6247;Westcott Clarke;
6250;Kirby Heyborne;
62519;Christian Roberts;
62554;Allison Furman;
6258;Melbourne I. Feltman;
6259;Raymond Martos;
6260;Margaret McCarron;
6261;Charles McDevitt;
6262;Kennie Turner;
62629;Jessica Brooks Grant;
62643;Tadeusz Janczar;
62644;Nicolai Cleve Broch;
62652;Othon Bastos;
62680;Zygmunt Malanowicz;
6269;Mitchell Lewis;
62698;FrÃ©dÃ©ric Diefenthal;
6270;Rose Dione;
62700;BÃ©rÃ©nice Bejo;
6271;Earl Schenck;
6272;Arthur Jasmine;
6273;Nigel De Brulier;
6274;Louis Dumar;
62820;Ricky Luna;
63;Rachel Roberts;
630;Pat O'Brien;
6302;Denjiro Okochi;
63021;Alvin Epstein;
63022;Alex Murphey;
63039;Eda Reiss Merin;
63043;Adele Malis-Morey;
63051;Dara McGarry;
63052;Kelly Hoover;
63053;Mark D. Kennedy;
63147;William Phipps;
633;B. J. Ward;
6349;Andrew Lowery;
6358;Michael Dolan;
63586;Werner Herzog;
63600;Cheryl Freeman;
6377;Emilie FranÃ§ois;
6396;T. Roy Barnes;
6399;Erwin Connelly;
640;Trevor Morgan;
6403;Ben Bard;
64086;Julius Callahan;
64087;Tony Fucile;
641;R. L. Ryan;
64115;Dana Laurita;
64250;Jean Champion;
643;Alun Armstrong;
64311;Ivor Barnard;
64409;Eddie Collins;
6441;Ben Carruthers;
6442;Lelia Goldoni;
6443;Hugh Hurd;
6444;Drew Bundini Brown;
6464;Tommy Redmond Hicks;
6465;John Canada Terrell;
64653;Hallie Foote;
6469;Ward Crane;
64694;Fred Draper;
647;John Terry;
64751;Kazuki Kitamura;
6476;Paul Hampton;
6477;Joe Silver;
6478;Ronald Mlodzik;
64780;Hawthorne James;
6479;Fred Doederlin;
6480;Allan Migicovsky;
64815;Keith Brewer;
64816;Derek Brewer;
64829;Hideo Takamatsu;
6483;Simon Srebnik;
64830;Nobuo Kaneko;
6484;Michael Podchlebnik;
6485;Motke Zaidl;
6486;Hanna Zaidl;
6487;Jan Piwonski;
64871;Lola Bates-Campbell;
64873;Chris;
649;D. J. Qualls;
64947;Roy Engel;
64948;Janine Perreau;
6495;Tanya Dempsey;
65;Eve;
650;Elizabeth Allen;
65022;Max;
65023;Enzo the Dog;
65025;Giannis Fertis;
65069;Camilla Walker;
65070;Kenneth Khambula;
65071;Lihle Mvelase;
65078;Sidney D'Albrook;
65082;Viola Louie;
65085;James R. Young;
65108;Mr. Beefy;
65202;Yasmine Belmadi;
65206;Andrei Abrikosov;
65295;Ian Burfield;
653;John Stockwell;
6530;Dan Kratochvil;
6531;Brecht Andersch;
65319;Susanna Pasolini;
6532;Scott Marcus;
65320;Marcello Morante;
65321;Margherita Caruso;
6533;Jerry Delony;
6534;Teresa Taylor;
654;Barry Miller;
6540;Maria Small;
6544;Elizabeth Lawrence;
655;Jodi Lyn O'Keefe;
65591;LÃ¡szlÃ³ SzabÃ³;
656;Hugh Mitchell;
65603;Sylvester Groth;
65609;John Barrie;
65627;Albert Dumortier;
65736;Tony Fugati;
65737;Pete Belistrieri;
65738;Valeria Girham;
6577;Ulla Jacobsson;
6578;Evan Adams;
6588;Scotty Mattraw;
659;David Kelly;
6590;Harry Stockwell;
66;Richard Lewis;
6614;Will Swenson;
66159;Tommy Bupp;
664;Raymond J. Barry;
6656;Angela Arenivar;
6657;Ted Brigham;
6658;April DeGideo;
66588;Jack O'Connell;
66589;Angela Tommasi di Lampedusa;
6659;Neil Kadakia;
66590;James Addams;
66591;Dorothy de Poliolo;
66592;Renzo Ricci;
66593;Esmeralda Ruspoli;
66594;Lelio Luttazzi;
66595;Giovanni Petrucci;
666;D. B. Woodside;
6660;Emily Stagg;
6661;Ashley White;
6666;Petr Meissel;
66671;Alicia Godwin;
66672;J.D. Evermore;
66673;Margaret Hoard;
66674;Cassandra L. Small;
66675;Yvette Diaz;
66676;Jeremy Denzlinger;
66677;Karey Green;
66678;Thalia Harithas;
66679;Laura Auldridge;
66680;Scarlett McAlister;
66681;Linda Wakeman;
66682;Deborah Abbott;
66683;Heather Kafka;
66684;Alecia Batson;
66685;Mackenzie Fitzgerald;
66686;Adrian Garza;
66687;K. Todd Lytle;
66688;Dan Eggleston;
66689;Laura House;
66690;Stacy Bellew;
66691;Katelin Petersen;
66692;Angelina Fiordellisi;
66693;Chris Warner;
66694;Jason C. Young;
66695;Kathryn Esquivel;
66696;Kylie Harmon;
66697;Tony Mann;
66698;Russell Towery;
66699;Bob Coonrod;
66700;Natalie Pena;
66701;Mark Voges;
66702;Gabriel Folse;
66703;Cheyenne Rushing;
66704;Rebecca Davis;
66705;Susan Hegarty;
66768;Ruth Nelson;
66780;Clemens Schick;
668;John Lynch;
66831;Susan Berman;
6690;Dominique Horwitz;
66932;Terry Layman;
6714;Tom McGuire;
6729;Yuki Meguro;
673;Dan Green;
6735;Grand L. Bush;
6736;Peter Navy Tuiasosopo;
675;Martin Hewitt;
6754;Clemens Scheitz;
676;Kevin Anderson;
67664;Scott Cooper;
677;David O'Hara;
6772;Nancy Gates;
67728;Roger C. Bailey;
6773;Kim Charney;
67748;Craig Richards;
67777;Lewis Barnshaw;
67778;Louis Doyle;
67779;James Phelps;
67780;Oliver Phelps;
67783;Eleanor Columbus;
67790;Charlotte Skeoch;
6781;Jeremy Slate;
67810;Matthew Boulton;
67821;Julia Meade;
67822;Valerie Allen;
67823;Arlen Stuart;
67824;Robert B. Williams;
67872;Stephen Dunne;
679;Barry Sullivan;
6791;Fisher Stevons;
6794;Philip Lenkowsky;
67957;Josh Paddock;
68008;Danielle Tabor;
68175;Alex Crockford;
68186;Karim Saleh;
6825;Patrick Van Horn;
6826;Deena Martin;
6827;Andy Ho;
683;Robert Hughes;
6836;Anne Chevalier;
6837;Matahi;
6838;Hitu;
6839;Ah Fong;
684;John Hawkes;
685;Ted Lewis;
6877;Bernard Farcy;
6878;Edouard Montoute;
688;Jeremy Davies;
6884;Masasa;
6885;Jeremy Shada;
689;James Marshall;
69;Iman Abdulmajid;
691;Barry Foster;
6931;Tom Lowell;
6939;Mary Healy;
694;Richard White;
697;Dani;
6972;Saverio Vallone;
6983;Bre Blair;
6984;Stacy Linn Ramsower;
7;Rosie O'Donnell;
70;Vincent D'Onofrio;
7006;Alex Gerry;
703;Roger Wilson;
7043;Grant Bardsley;
705;David Andrews;
711;Ai Maeda;
7122;Rick Jones;
7140;Al Ernest Garcia;
721;Michael A. Goorjian;
7221;Richard Bakalyan;
7222;Linda Hoffman;
7238;Henry Jaderlund;
726;Kiran Kumar;
7271;Herbert Stern;
7272;Hildegarde Watson;
728;Elizabeth Allan;
729;Fionnula Flanagan;
73;Maureen O'Hara;
7329;Marion Mack;
735;Griffith Jones;
7351;Tilly Losch;
7358;Justus D. Barnes;
7362;George Beckworth;
7393;Martin Speer;
7403;Dominique Jackson;
745;Viva;
7462;George Beban;
7463;J. Frank Burke;
7489;Chu Kong;
749;CÃ¼neyt ArkÄ±n;
7498;James Neill;
75;John Hannah;
7508;Jack Raymond;
751;Kevin Dillon;
753;John McCallum;
7531;Lillian Hall;
7559;O.P. Heggie;
7560;Irene Browne;
7561;Jules Raucourt;
7562;Adriane Marsh;
7563;Wanita Allen;
7564;Betty Allie;
7565;Lola Weixel;
7578;Jason Marin;
7581;Arthur Chesney;
759;Charles B. Middleton;
7594;Michael Scholes;
7595;Simon Chandler;
7596;Dominic Guard;
7597;Michael Graham Cox;
7598;David Buck;
7599;Fraser Kerr;
76;Robert Blake;
7600;Michael Deacon;
7601;Alan Tilvern;
7609;Isuzu Yamada;
761;J.P. Manoux;
762;W. Earl Brown;
7644;Hanshiro Iwai;
7650;James Barton;
7657;Yvonne Furneaux;
766;Cameron Mitchell;
7673;Jacqueline Pillon;
7674;Rob Tinkler;
7694;Mort Mills;
7705;Natalia Borisova;
771;Henry Jones;
7716;Louise Latham;
772;George O'Brien;
7741;Madlaine Traverse;
7742;Charles Wellesley;
7743;Gladys Fairbanks;
775;Katrin SaÃ;
7751;Franklin Dyall;
7767;Daryn Tufts;
7768;Tracy Ann Evans;
7769;Merrill Dodge;
777;Michael Tucker;
7770;Michael Birkeland;
7782;Sarain Boylan;
78;John Williams;
780;Patti D'Arbanville;
7808;Naomi Chance;
781;Miguel A. NÃºÃ±ez Jr.;
7830;Heydon Prowse;
7835;Isolde Barth;
787;Cyril O'Reilly;
790;Francis L. Sullivan;
7915;Georges Wilson;
7925;George Wyner;
7929;Robert Rounseville;
7930;Charles Malik Whitfield;
7931;Christian Payton;
7934;Oscar Beregi Sr.;
7935;Paul Bernd;
7936;Jeremy Elliott;
7937;Arianna Marsden;
7938;Joy Gardner;
7939;Mowava Pryor;
7940;Joseph Paur;
7941;Theo Coumbis;
7942;Tomas Kofod;
7946;Thomas G. Waites;
7947;Joel Polis;
7948;Margaret Sheridan;
795;Matt McCoy;
798;J. R. Bourne;
8;Tom Jones;
800;Carol Connors;
8001;MarilÃ¹ Tolo;
8037;Gene Bervoets;
804;Darren E. Burrows;
809;Con O'Neill;
81;Carroll O'Connor;
8126;Joan Weldon;
8133;J. David Moeller;
8147;Lance Fuller;
8204;Loles LÃ©on;
822;Erik Rhodes;
8224;Emma Samuelsson;
8225;Sam Kessel;
8236;Gladys Hulette;
8238;Sydney Lassick;
8239;Raymond McLeod;
8240;Mitchel D. Moore;
8241;Scott Wojahn;
8242;Tino Insana;
8243;Greg Burson;
825;Lois Wilson;
8279;Tony Genaro;
8286;Pavel TrÃ¡vnÃ­Äek;
8287;Steve Hayes;
8307;Valentine Miele;
8308;Maximillian Shaun;
8314;Tito Larriva;
832;Mary Anderson;
8329;Roscoe Karns;
8344;Lon Poff;
835;Robert Armstrong;
836;Ernest B. Schoedsack;
8363;Christine Dunford;
8364;Tom Wood;
837;Stephen Lang;
8382;Jorge Luke;
84;Leo G. Carroll;
840;K. C. Martel;
8429;Eriko Hatsune;
8430;Fhi Fan;
8431;Eun-Kyung Shin;
8441;Setti Ramdane;
845;Jeff Garcia;
846;Harry J. Lennix;
8472;Victoria Medlin;
848;Jack O'Halloran;
8480;Ulf Brunnberg;
8481;Nils Brandt;
8482;Per GrundÃ©n;
8526;Michael St. Clair;
8527;Ivan Triesault;
8528;Debra Mayer;
8529;Chad Burris;
8530;Kevin Calisher;
8531;Ben Indra;
8532;Travis Sher;
8533;Rhett Jordan;
854;Marshall R. Teague;
8554;Luc Roeg;
856;Kate Burton;
857;Teller;
8572;Michel Muller;
8573;Ludovic Berthillot;
8574;Yan Epstein;
8632;Darlene Cates;
8645;A.D. Blake;
8646;Marjorie Blynn;
866;Oona O'Neill;
867;Hugh Fraser;
8679;Ginny Holder;
8680;Hugh Quarshire;
8681;Ken Bones;
8682;John McGlynn;
8683;Richard Dillane;
8684;Mark Prowley;
8685;Davif Fahm;
8686;Fraser James;
8687;Julia Swayne Gordon;
8688;Arlette Marchal;
8709;Josef Sommer;
872;Walter Long;
8751;Harriet Lenabe;
8757;YÃ´ko Tsukasa;
8768;Ohad Knoller;
8769;Aya Koren;
878;Gavan O'Herlihy;
8787;Marjorie Weaver;
8788;Rik Nagel;
88;Jerry O'Connell;
880;N'Bushe Wright;
881;Richard Bright;
8837;Igor Petrenko;
8838;Artyom Semakin;
8839;Aleksei Panin;
8844;Francis J. Grandon;
8845;Thomas G. Waites;
8856;Lee Wallace;
8859;Bruce A. Young;
8889;Divine;
889;Stephen Graham;
89;Jimmy O'Dea;
890;Jenny O'Hara;
8909;æç¬ å¯ç¾å­;
892;Chris Owen;
8922;Betty Hutton;
8923;Eddie Fisher;
893;George Harris;
8931;Paul Nicholas;
8933;Jim Dale;
8936;Oliver James;
8939;Pink;
8942;Anni-Frid Lyngstad;
8943;John Baldwin;
8944;Madonna;
8947;Tiffany Darwish;
895;Mike Starr;
8950;Prince;
8952;Ice Cube;
8963;Shad Gregory Moss;
8966;Weird Al Yankovic;
8970;Ashanti Shequoyia Douglas;
8971;Phillip Stone;
8974;Michael Peter Balzary;
8975;Kimberly Jones;
8980;Anne-Marie Pisani;
8981;Boban Janevski;
8982;Mikael Todde;
8983;Jacques Mathou;
8984;Chick Ortega;
8985;Silvie Laguna;
8986;Jean-FranÃ§ois Perrier;
8987;Lia Beldam;
8988;Dimitra Arliss;
8994;Noam Jenkins;
8995;Jay Goede;
8996;Patrick Taylor;
9;Jane Seymour;
9002;Thuy An Luu;
9003;Chantal Deruaz;
9005;Ed Williams;
9006;Paul Panzer;
901;Harold J. Stone;
904;Reginald Denny;
9053;Sunshine Parker;
9054;Michael Dan Wagner;
9058;Mary-Kate Olsen;
906;Michael SegerstrÃ¶m;
9062;Barry Del Sherman;
9076;Kate Bruce;
908;Virginia O'Brien;
9089;Kathryn Dowling;
909;Charles Kalani; Jr.
9109;Maya Alagh;
9110;Parikshat Sahni;
9143;Robert Russell;
9144;Raz Adoti;
918;John C. Rice;
9180;Chris Russo;
9181;Virginia Fox;
9186;Nupur Lala;
92;Thomas F. Wilson;
9201;Pierre Watkin;
9204;Torben Meyer;
921;Harry Crosby;
9219;Dolf de Vries;
922;Roger L. Jackson;
9225;Tarun Kumar;
9228;Matt Clark;
9230;Nicholas Guest;
9237;Niall O'Shea;
924;Tadeusz Åomnicki;
9248;Blake Heron;
925;David Ross;
9252;Stuart Zagnit;
9259;LibuÅ¡e Å afrÃ¡nkovÃ¡;
926;Thomas Hill;
927;Bryan Johnson;
9273;Jun Murakami;
928;Gary Collins;
9280;Musetta Vander;
9284;Gary Lewis;
9299;Mary Clare;
93;Richard Thomas;
9306;Sergio Castellitto;
9315;Ãlodie Navarre;
9316;Florence Pernel;
9317;Guillaume De TonquÃ©dec;
9319;Edward Atterton;
9326;Albert Bassermann;
9334;Cecil Kellaway;
9338;George Arliss;
9340;Ronald Guttman;
9343;Sara Allgood;
9349;Katsuya Kobayashi;
9360;Enid Markey;
9368;Lakshmi;
9375;Andy Philpot;
9390;Rahul Dev;
9393;Helen Hanft;
9394;Gene LeBell;
940;P. J. Soles;
9403;Kirby Heyborne;
9413;Bruce Mahler;
9416;Shinobu Åtake;
9441;Etsushi Toyokawa;
9444;Geoffrey Horne;
9452;Derek Richardson;
9454;Petteri Summanen;
9464;Luenell;
9466;Alison Leggatt;
9467;Frank McHugh;
9468;John Fiore;
9469;Val Avery;
9480;Michel Auclair;
949;Anthony Higgins;
950;Gene LeBell;
9500;Andrew Tiernan;
9502;Henry Oscar;
9511;Elsa Martinelli;
9515;Rajendranath Zutshi;
9519;Kyle Schmid;
9524;Rebekah Del Rio;
9525;Tony Lo Bianco;
9529;Parikshat Sahni;
953;S.Z. Sakall;
9532;Arthur Edmund Carewe;
9535;Bob Sweeney;
9546;Jason Barry;
9547;Jonathan Phillips;
9549;Jeremy Slate;
9562;Robert Rounseville;
9563;Drew Bundini Brown;
9567;Toddy Walters;
957;Jack Kelly;
9571;Christian Berkel;
9583;Jerry Haleva;
9588;Yevgeny Samoylov;
9590;Clive Wood;
9604;Eiji Okuda;
9605;Lena Stolze;
9609;Barbara Jefford;
9612;Luke Askew;
962;Jason Miller;
9622;Emmanuelle Riva;
9624;Norma Varden;
9629;Smita Jaykar;
9637;M. S. Baskar;
9642;Leon Niemczyk;
9646;Otto Wernicke;
965;Steven Weber;
9652;Peter Robbins;
9659;Michael D. Roberts;
9661;Natasha Little;
9666;Richard Brake;
9676;Siegfried Rauch;
9689;Juliet Berto;
9691;R.G. Armstrong;
9692;Robert Mammone;
9697;James Russo;
97;Rod Taylor;
9705;Jeffrey Donovan;
9711;Hunter Carson;
9712;Kyle Howard;
9714;David Field;
9721;Nina Van Pallandt;
9723;Steven Mackintosh;
9728;Lois Smith;
973;Kevin J. O'Connor;
9731;Michiel Huisman;
9732;Fedja van HuÃªt;
9741;Raymond Wong Bak-Ming;
9742;Teresa Mo;
9749;Greg Lee;
9750;Jay O. Sanders;
9754;Dov Tiefenbach;
9758;Suhasini Mulay;
9759;Charles Denner;
9767;Guy Stockwell;
977;John Beck;
9772;Derek Lamb;
9774;Danny Mann;
9780;Vincent Riotta;
9786;J. D. Chakravarthy;
9787;Darlene Cates;
9792;Jeremy Blackman;
9793;Robert Easton;
9796;Alessandra Martines;
9798;Ann Gillis;
9815;Michael Graham Cox;
982;Royce D. Applegate;
9824;Nikita Hopkins;
9826;Shreeram Lagoo;
9831;Jimmi Simpson;
9835;Alok Nath;
9845;Todd Armstrong;
9856;Rudolf Klein-Rogge;
987;Lee Evans;
9873;Lizbeth MacKay;
9875;John Halsey;
988;Sheila Kelley;
9883;Owain Yeoman;
9888;John P. Ryan;
989;Ann Richards;
9895;Alexandre Rodrigues;
9898;Craig Richard Nelson;
9902;Matheus Nachtergaele;
9912;Barbara Bedford;
9914;Vanessa Lee Chester;
992;Richard Johnson;
9920;Richard Romanus;
9926;Haruo Nakajima;
9946;Eddie Foy; Jr.
995;Jack Johnson;
9953;Marie GÃ¶ranzon;
9954;Rex Everhart;
9955;Chris Ellis;
9959;Lurene Tuttle;
9960;Amy O'Neill;
9963;Antonio SabÃ to; Jr.
9977;Arthur Malet;
9978;Sam Smith;
